time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
10.1,3,14.7902,10.3936,2.0,20.0,10.0,2.0,1.4174,3.5415
10.2,1,18.2131,9.1057,2.0,20.0,10.0,2.0,0.0,3.5254
10.2,2,14.9677,6.4824,2.0,20.0,10.0,2.0,1.3927,3.5254
10.2,3,14.9677,10.4824,2.0,20.0,10.0,2.0,1.3927,3.5254
10.3,1,18.3561,9.1773,2.0,20.0,10.0,2.0,0.0,3.5027
10.3,2,15.142,6.5697,2.0,20.0,10.0,2.0,1.3576,3.5027
10.3,3,15.142,10.5697,2.0,20.0,10.0,2.0,1.3576,3.5027
10.4,1,18.4876,9.2431,2.0,20.0,10.0,2.0,0.0,3.4752
10.4,2,15.312,6.6548,2.0,20.0,10.0,2.0,1.3146,3.4752
10.4,3,15.312,10.6548,2.0,20.0,10.0,2.0,1.3146,3.4752
10.5,1,18.6086,9.3037,2.0,20.0,10.0,2.0,0.0,3.4445
10.5,2,15.4766,6.7371,2.0,20.0,10.0,2.0,1.2659,3.4445
10.5,3,15.4766,10.7371,2.0,20.0,10.0,2.0,1.2659,3.4445
10.6,1,18.7199,9.3594,2.0,20.0,10.0,2.0,0.0,3.4116
10.6,2,15.6351,6.8164,2.0,20.0,10.0,2.0,1.2131,3.4116
10.6,3,15.6351,10.8164,2.0,20.0,10.0,2.0,1.2131,3.4116
10.7,1,18.8223,9.4106,2.0,20.0,10.0,2.0,0.0,3.3778
10.7,2,15.7869,6.8924,2.0,20.0,10.0,2.0,1.1578,3.3778
10.7,3,15.7869,10.8924,2.0,20.0,10.0,2.0,1.1578,3.3778
10.8,1,18.9165,9.4578,2.0,20.0,10.0,2.0,0.0,3.3436
10.8,2,15.9319,6.965,2.0,20.0,10.0,2.0,1.1011,3.3436
10.8,3,15.9319,10.965,2.0,20.0,10.0,2.0,1.1011,3.3436
10.9,1,19.0032,9.5011,2.0,20.0,10.0,2.0,0.0,3.3098
10.9,2,16.0697,7.034,2.0,20.0,10.0,2.0,1.0438,3.3098
10.9,3,16.0697,11.034,2.0,20.0,10.0,2.0,1.0438,3.3098
11.0,1,19.0829,9.5411,2.0,20.0,10.0,2.0,0.0,3.2768
11.0,2,16.2004,7.0994,2.0,20.0,10.0,2.0,0.9869,3.2768
11.0,3,16.2004,11.0994,2.0,20.0,10.0,2.0,0.9869,3.2768
11.1,1,19.1563,9.5778,2.0,20.0,10.0,2.0,0.0,3.2449
11.1,2,16.324,7.1612,2.0,20.0,10.0,2.0,0.9307,3.2449
