time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
3.1,1,4.8479,3.8558,2.0,20.0,20.0,2.0,0.0,1.8301
3.1,2,1.6856,0.8727,2.0,20.0,20.0,2.0,1.5223,1.8301
3.1,3,1.5097,4.9405,2.0,20.0,20.0,2.0,1.6213,1.8301
3.1,4,16.1093,15.1729,2.0,20.0,20.0,2.0,18.7939,1.8301
3.1,5,14.8723,16.5216,2.0,20.0,20.0,2.0,16.0732,1.8301
3.2,1,4.9993,3.9865,2.0,20.0,20.0,2.0,0.0,1.8827
3.2,2,1.8367,1.0005,2.0,20.0,20.0,2.0,1.5244,1.8827
3.2,3,1.6603,5.0671,2.0,20.0,20.0,2.0,1.6242,1.8827
3.2,4,15.9822,15.0185,2.0,20.0,20.0,2.0,18.3953,1.8827
3.2,5,14.7094,16.4057,2.0,20.0,20.0,2.0,15.6744,1.8827
3.3,1,5.1506,4.1173,2.0,20.0,20.0,2.0,0.0,1.9347
3.3,2,1.9878,1.1287,2.0,20.0,20.0,2.0,1.5262,1.9347
3.3,3,1.8111,5.1942,2.0,20.0,20.0,2.0,1.6268,1.9347
3.3,4,15.8549,14.8642,2.0,20.0,20.0,2.0,17.9968,1.9347
3.3,5,14.5466,16.2895,2.0,20.0,20.0,2.0,15.2755,1.9347
3.4,1,5.3018,4.2483,2.0,20.0,20.0,2.0,0.0,1.9862
3.4,2,2.139,1.2572,2.0,20.0,20.0,2.0,1.5278,1.9862
3.4,3,1.9618,5.3217,2.0,20.0,20.0,2.0,1.6291,1.9862
3.4,4,15.7275,14.71,2.0,20.0,20.0,2.0,17.5982,1.9862
3.4,5,14.3841,16.1729,2.0,20.0,20.0,2.0,14.8767,1.9862
3.5,1,5.453,4.3791,2.0,20.0,20.0,2.0,0.0,2.0371
3.5,2,2.2902,1.3861,2.0,20.0,20.0,2.0,1.5292,2.0371
3.5,3,2.1126,5.4497,2.0,20.0,20.0,2.0,1.6311,2.0371
3.5,4,15.6,14.5559,2.0,20.0,20.0,2.0,17.1996,2.0371
3.5,5,14.2218,16.056,2.0,20.0,20.0,2.0,14.4779,2.0371
3.6,1,5.6047,4.5095,2.0,20.0,20.0,2.0,0.0,2.0877
3.6,2,2.4413,1.5152,2.0,20.0,20.0,2.0,1.5304,2.0877
3.6,3,2.2634,5.578,2.0,20.0,20.0,2.0,1.633,2.0877
3.6,4,15.4725,14.4019,2.0,20.0,20.0,2.0,16.801,2.0877
3.6,5,14.0597,15.9389,2.0,20.0,20.0,2.0,14.0791,2.0877
3.7,1,5.7516,4.6348,2.0,20.0,20.0,2.0,0.0,2.138
3.7,2,2.5926,1.6444,2.0,20.0,20.0,2.0,1.5245,2.138
3.7,3,2.4144,5.7066,2.0,20.0,20.0,2.0,1.6278,2.138
3.7,4,15.345,14.2478,2.0,20.0,20.0,2.0,16.4094,2.138
3.7,5,13.8977,15.8215,2.0,20.0,20.0,2.0,13.6872,2.138
3.8,1,5.8933,4.7546,2.0,20.0,20.0,2.0,0.0,2.188
3.8,2,2.7432,1.7732,2.0,20.0,20.0,2.0,1.5119,2.188
3.8,3,2.5646,5.8348,2.0,20.0,20.0,2.0,1.6159,2.188
3.8,4,15.2174,14.0937,2.0,20.0,20.0,2.0,16.0254,2.188
3.8,5,13.736,15.7039,2.0,20.0,20.0,2.0,13.303,2.188
3.9,1,6.0301,4.8691,2.0,20.0,20.0,2.0,0.0,2.2376
3.9,2,2.8927,1.9008,2.0,20.0,20.0,2.0,1.4938,2.2376
3.9,3,2.7136,5.9621,2.0,20.0,20.0,2.0,1.5987,2.2376
3.9,4,15.0899,13.9397,2.0,20.0,20.0,2.0,15.6485,2.2376
3.9,5,13.5744,15.586,2.0,20.0,20.0,2.0,12.9259,2.2376
4.0,1,6.1624,4.9783,2.0,20.0,20.0,2.0,0.0,2.2869
4.0,2,3.0406,2.0266,2.0,20.0,20.0,2.0,1.4711,2.2869
4.0,3,2.8606,6.088,2.0,20.0,20.0,2.0,1.5772,2.2869
4.0,4,14.9623,13.7857,2.0,20.0,20.0,2.0,15.2786,2.2869
4.0,5,13.413,15.4679,2.0,20.0,20.0,2.0,12.5557,2.2869
4.1,1,6.2905,5.0825,2.0,20.0,20.0,2.0,0.0,2.3357
4.1,2,3.1864,2.1504,2.0,20.0,20.0,2.0,1.4449,2.3357
4.1,3,3.0053,6.212,2.0,20.0,20.0,2.0,1.5522,2.3357
4.1,4,14.8347,13.6317,2.0,20.0,20.0,2.0,14.9153,2.3357
4.1,5,13.2519,15.3494,2.0,20.0,20.0,2.0,12.1922,2.3357
4.2,1,6.4144,5.1817,2.0,20.0,20.0,2.0,0.0,2.3841
4.2,2,3.33,2.2715,2.0,20.0,20.0,2.0,1.4158,2.3841
4.2,3,3.1475,6.3337,2.0,20.0,20.0,2.0,1.5245,2.3841
4.2,4,14.707,13.4777,2.0,20.0,20.0,2.0,14.5584,2.3841
4.2,5,13.091,15.2306,2.0,20.0,20.0,2.0,11.835,2.3841
4.3,1,6.5344,5.2762,2.0,20.0,20.0,2.0,0.0,2.4299
4.3,2,3.4709,2.3899,2.0,20.0,20.0,2.0,1.3844,2.4299
4.3,3,3.2869,6.4528,2.0,20.0,20.0,2.0,1.4947,2.4299
4.3,4,14.5777,13.3252,2.0,20.0,20.0,2.0,14.2074,2.4299
4.3,5,12.9304,15.1115,2.0,20.0,20.0,2.0,11.484,2.4299
4.4,1,6.6527,5.3464,2.0,20.0,20.0,2.0,0.0,2.4797
